"Sample_id","Contig","reads_number","GD","Diet","Group","num_seqs"
"L1EHE1100157","NODE_3005_length_7404_cov_64.559668||full_3",2,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_9293_length_2327_cov_4.044454||full_4",3,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_5088_length_5040_cov_5.612036||full_1",4,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_3731_length_5884_cov_12.723795||full_5",2,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_4815_length_4084_cov_4.818317||full_3",30,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_1406_length_11542_cov_8.340385||full_7",10,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_596_length_18112_cov_9.830758||full_26",213,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_1226_length_9628_cov_7.063930||full_6",160,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_14058_length_1768_cov_5.143608||full_3",56,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_9687_length_3104_cov_2.834372||full_2",12,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_918_length_9260_cov_30.645193||full_2",101,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_1416_length_5531_cov_4.552958||full_3",4,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_2005_length_6325_cov_6.544976||full_3",19,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_160_length_23792_cov_17.616885||full_3",73,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_7798_length_3713_cov_5.569437||full_5",12,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_2208_length_5483_cov_8.027450||full_5",70,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_202_length_20043_cov_8.733590||full_19",6,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_91_length_12916_cov_9.902651||full_11",2,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_854_length_10300_cov_7.079258||full_10",29,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_4739_length_4129_cov_8.990427||full_4",23,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_2743_length_4890_cov_6.670941||full_2",2,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_7395_length_3769_cov_8.625202||full_3",17,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_1205_length_4983_cov_4.513799||full_2",13,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_9496_length_1607_cov_2.379510||full_2",3,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_846_length_8006_cov_5.414665||full_2",2,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_756_length_6528_cov_4.464082||full_6",4,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_11233_length_2729_cov_6.731488||full_1",24,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_9170_length_2134_cov_4.963925||full_1",45,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_9607_length_3338_cov_4.383491||full_4",4,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_2495_length_7310_cov_9.346657||full_3",123,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_14876_length_1755_cov_4.122353||full_1",4,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_3721_length_2478_cov_6.795708||full_1",5,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_5319_length_4773_cov_7.145401||full_1",7,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_5820_length_4755_cov_5.480851||full_4",2,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_6652_length_2804_cov_5.403056||full_1",44,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_10213_length_2878_cov_11.471838||full_1",107,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_5899_length_4545_cov_14.403341||full_1",58,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_1836_length_4718_cov_4.831868||full_2",18,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_156_length_13969_cov_5.867903||full_14",19,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_3442_length_4146_cov_6.597653||full_5",4,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_169_length_28407_cov_48.296170||0_partial_1",55,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_4016_length_5882_cov_16.363995||full_3",7,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_2998_length_5604_cov_12.792395||full_5",389,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_2148_length_8604_cov_9.261551||full_7",457,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_897_length_7506_cov_5.712119||full_3",8,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_7595_length_3542_cov_4.349871||full_4",25,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_689_length_6176_cov_10.907368||full_1",442,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_1841_length_5007_cov_18.703352||full_9",114,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_1917_length_9415_cov_7.649359||full_6",10,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_6022_length_3274_cov_16.528114||full_4",99,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_1019_length_12607_cov_13.009560||full_4",44,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_548_length_14619_cov_56.121052||full_18",2,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_4280_length_3647_cov_3.768653||full_7",2,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_12687_length_2525_cov_9.405668||full_2",3,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_681_length_11366_cov_15.567324||full_8",356,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_40_length_46106_cov_27.403900||full_1",53,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_8_length_42496_cov_26.838929||full_65",2,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_1261_length_8125_cov_6.062577||full_6",44,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_4583_length_3790_cov_91.762249||full_3",20,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_5977_length_4226_cov_31.823304||full_5",74,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_4334_length_3622_cov_8.204654||full_2",6,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_1849_length_4135_cov_5.665686||full_2",360,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_8411_length_2412_cov_3.053034||full_4",8,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_8984_length_2103_cov_5.096191||full_2",44,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_3524_length_6994_cov_5.139934||full_2",2,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_3209_length_4899_cov_3.947358||full_4",55,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_509_length_13125_cov_65.658301||full_26",11,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_1670_length_4509_cov_6.389987||full_7",307,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_2009_length_7271_cov_11.152023||full_11",2,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_2742_length_4716_cov_3.703712||full_5",23,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_4258_length_4382_cov_32.815808||full_7",40,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_4_length_60456_cov_19.923776||full_86",10,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_6935_length_4057_cov_6.042229||full_4",42,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_538_length_15295_cov_6.261417||full_7",2,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_4083_length_5758_cov_5.235841||full_3",6,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_1200_length_5232_cov_4.745606||full_1",119,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_9763_length_2383_cov_4.030069||full_3",3,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_3592_length_2533_cov_14.501211||full_4",6,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_2828_length_6544_cov_14.638003||full_4",5,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_70_length_28640_cov_8.564317||full_1",2,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_2990_length_4772_cov_9.593386||full_1",2,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_391_length_15037_cov_18.636297||full_fragment_1_12",140,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_3261_length_5793_cov_32.405542||full_4",1648,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_3340_length_5225_cov_4.622050||full_5",26,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_464_length_9886_cov_5.551928||full_10",5,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_3677_length_6157_cov_8.773681||full_4",469,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_11799_length_2983_cov_4.005806||full_2",14,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_7661_length_3669_cov_3.731599||full_1",20,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_2666_length_8036_cov_6.916677||full_7",106,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_326_length_15157_cov_86.801483||full_23",1,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_2100_length_3854_cov_3.992630||full_1",1,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_3942_length_3187_cov_4.225096||full_4",6,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_16003_length_2090_cov_4.601474||full_1",26,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_3256_length_5450_cov_5.912512||full_3",13,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_1007_length_8859_cov_11.522603||full_9",22,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_8838_length_3216_cov_3.215122||full_6",329,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_3138_length_5307_cov_17.770944||full_1",1,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_7338_length_4000_cov_6.803549||full_1",2,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_6599_length_1896_cov_6.401955||full_4",2,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_764_length_15681_cov_13.209139||full_23",7,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_42_length_36941_cov_31.311907||full_1",10,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_1793_length_10170_cov_8.497776||full_9",130,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_1435_length_8446_cov_46.530211||full_1",7,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_854_length_10604_cov_6.066547||full_8",6,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_3074_length_2727_cov_3.802395||full_4",4,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_7459_length_3740_cov_24.400814||full_3",391,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_1130_length_8038_cov_23.481147||full_9",2,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_58_length_32047_cov_8.825425||full_1",4,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_1758_length_5430_cov_13.987163||full_4",2,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_5140_length_3520_cov_20.043001||full_6",107,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_5459_length_3771_cov_4.495156||full_3",8,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_1853_length_5725_cov_5.389242||full_2",7,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_2487_length_6337_cov_10.775708||0_partial_5",8,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_4056_length_3702_cov_5.238004||full_2",24,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_2693_length_7512_cov_33.581735||full_10",575,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_6722_length_3013_cov_15.681204||full_3",15,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_16373_length_1367_cov_1.975610||full_4",1,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_417_length_14033_cov_12.421090||full_1",16,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_374_length_10604_cov_6.102474||full_2",4,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_3778_length_2793_cov_4.512418||full_4",44,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_1391_length_10212_cov_5.702373||full_12",2,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_472_length_11342_cov_22.159387||full_8",4,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_5645_length_2280_cov_3.806292||full_1",2,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_363_length_10800_cov_97.658167||full_21",1,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_20544_length_1736_cov_2.831053||full_2",9,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_13798_length_2419_cov_4.655668||full_1",11,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_1352_length_7091_cov_36.295196||full_3",22,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_6111_length_4431_cov_7.208410||full_2",35,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_3393_length_4193_cov_16.909135||full_3",3,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_2143_length_3219_cov_2.761062||full_1",94,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_240_length_18654_cov_7.040701||full_35",13,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_6122_length_2499_cov_3.456628||full_4",10,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_3812_length_6354_cov_11.662327||full_4",63,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_2932_length_4480_cov_7.490621||full_4",8,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_4886_length_5148_cov_10.168663||full_3",6,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_6851_length_3988_cov_57.342232||full_1",721,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_3_length_63838_cov_27.818588||full_1",8,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_1208_length_9924_cov_115.642010||full_1",6,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_6089_length_2459_cov_3.536190||full_4",967,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_3761_length_6165_cov_12.181015||full_6",12,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_1662_length_6564_cov_20.419419||full_2",499,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_3588_length_5817_cov_11.030024||full_3",4,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_13473_length_2259_cov_4.259982||full_4",17,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_10992_length_2099_cov_3.619863||full_2",166,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_63_length_29765_cov_10.316627||0_partial_4",6,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_95_length_27248_cov_8.008568||full_1",3,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_338_length_20170_cov_7.566642||full_14",41,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_6829_length_3240_cov_2.396860||full_1",2,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_5183_length_3098_cov_30.096287||full_1",13,"D14","HFD","HFD_D14",10753763
"L1EHE1100157","NODE_4785_length_4873_cov_3.265878||full_5",73,"D14","HFD","HFD_D14",10753763
"L1EHE1100158","NODE_4115_length_5478_cov_18.545639||full_3",6,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_1416_length_5531_cov_4.552958||full_4",6,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_7600_length_3582_cov_4.861072||full_4",4,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_4471_length_3174_cov_21.854441||full_3",2,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_4599_length_5346_cov_9.642034||full_4",2,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_1383_length_9333_cov_17.163182||full_3",2,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_4740_length_3993_cov_3.462164||full_4",7,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_983_length_7248_cov_5.025441||full_5",2,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_14378_length_1715_cov_4.092169||full_3",2,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_1606_length_7293_cov_7.564244||full_1",4,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_4157_length_4469_cov_5.697100||full_6",9,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_420_length_19837_cov_19.032252||full_3",2,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_6285_length_3930_cov_8.022968||full_3",6,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_5395_length_2996_cov_3.424005||full_5",10,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_6866_length_3983_cov_10.660132||full_3",4,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_2107_length_6130_cov_3.550782||full_1",35,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_1062_length_7504_cov_5.268224||full_1",107,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_3232_length_5817_cov_22.191600||full_5",26,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_852_length_9315_cov_11.074406||full_1",12,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_1613_length_7259_cov_5.759994||full_7",23,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_7095_length_3155_cov_13.577419||full_4",122,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_2586_length_5203_cov_4.643551||full_2",73,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_1245_length_8150_cov_6.382582||full_3",41,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_4611_length_3346_cov_10.787906||full_5",31,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_1980_length_4147_cov_7.345797||full_1",32,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_63_length_17463_cov_52.874943||full_23",6,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_2751_length_6180_cov_8.318367||full_5",48,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_493_length_16624_cov_15.640594||full_4",3,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_200_length_28464_cov_78.282411||full_10",45,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_3342_length_1936_cov_1.999468||full_2",148,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_11476_length_2840_cov_5.107361||full_3",2,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_2504_length_3576_cov_5.805169||full_4",14,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_3302_length_3602_cov_3.712151||full_1",2,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_5562_length_4595_cov_10.851982||full_2",2,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_16_length_36913_cov_22.851647||full_1",7,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_971_length_8356_cov_17.064209||full_8",3,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_3064_length_3138_cov_7.829387||full_2",1,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_3290_length_5002_cov_9.649485||full_3",12,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_2649_length_4182_cov_17.741943||full_4",538,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_3731_length_5884_cov_12.723795||full_4",4,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_1062_length_7504_cov_5.268224||full_3",38,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_12_length_50291_cov_6.827972||full_1",190,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_9766_length_3141_cov_6.974401||full_1",11,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_398_length_14606_cov_5.682290||full_15",4,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_2494_length_5443_cov_6.009094||full_5",23,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_5721_length_3153_cov_28.108780||full_1",5,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_1761_length_5857_cov_17.628059||full_2",2,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_474_length_14060_cov_10.404570||full_4",17,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_207_length_13026_cov_18.627168||full_26",5,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_4418_length_3584_cov_7.718617||full_1",8,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_9042_length_3122_cov_3.460711||full_4",7,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_2107_length_6130_cov_3.550782||full_2",3,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_984_length_8844_cov_18.392309||full_1",1412,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_745_length_10345_cov_7.197473||full_17",4,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_5509_length_4668_cov_4.724041||full_3",86,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_2717_length_6457_cov_37.435177||full_1",55,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_86_length_34621_cov_7.677631||full_1",4,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_527_length_17300_cov_10.122528||full_11",3,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_2886_length_7314_cov_5.015705||full_5",59,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_12066_length_2884_cov_4.044892||full_4",2,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_1218_length_5470_cov_5.337396||full_2",26,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_2174_length_6593_cov_6.927042||full_3",14,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_2188_length_6890_cov_5.953767||full_1",3,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_8165_length_3690_cov_119.321320||full_2",16,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_9183_length_1940_cov_8.401592||full_3",14,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_3646_length_6862_cov_11.281769||full_9",68,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_6354_length_2903_cov_6.216643||full_5",556,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_2572_length_5101_cov_13.462346||full_8",2,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_802_length_15620_cov_6.505493||full_fragment_1_1",7,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_7676_length_2567_cov_3.309315||full_1",12,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_2689_length_6312_cov_7.372063||full_15",112,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_3491_length_4901_cov_24.850598||full_4",61,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_49_length_26570_cov_5.747388||full_1",10,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_2748_length_6899_cov_6.683665||full_11",5,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_1078_length_13217_cov_6.007066||full_1",6,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_3120_length_5260_cov_8.563497||full_5",10,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_6353_length_4225_cov_102.955635||full_5",9,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_7804_length_2278_cov_4.314890||full_4",9,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_39_length_36926_cov_51.844241||full_1",16,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_13_length_68870_cov_27.631926||0_partial_1",2,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_3970_length_5853_cov_8.879959||full_1",35,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_4451_length_2817_cov_3.348660||full_1",88,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_9156_length_3390_cov_8.094753||full_3",2,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_6851_length_3988_cov_57.342232||full_3",174,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_5365_length_2319_cov_2.909894||full_2",423,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_767_length_5374_cov_23.411356||full_8",7,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_3_length_58204_cov_138.540852||full_32",4,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_11996_length_2944_cov_9.746279||full_5",18,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_2403_length_4511_cov_3.512792||full_1",10,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_8801_length_2163_cov_3.243359||full_2",10,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_815_length_15944_cov_8.791617||full_1",2,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_6738_length_3110_cov_9.401309||full_2",10,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_1059_length_12355_cov_35.971220||full_5",8,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_4415_length_5554_cov_20.950900||full_5",2,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_8800_length_3719_cov_13.289028||full_1",73,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_14308_length_2375_cov_43.837500||full_4",11,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_52_length_37714_cov_24.123530||full_1",3,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_3103_length_2992_cov_5.109976||full_3",10,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_4674_length_5293_cov_6.359107||full_3",2,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_15768_length_2190_cov_3.330211||full_1",8,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_2148_length_8604_cov_9.261551||full_6",8,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_7395_length_3769_cov_8.625202||full_4",34,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_2494_length_5443_cov_6.009094||full_3",25,"D18","HFD","HFD_D18",5825360
"L1EHE1100158","NODE_234_length_25472_cov_14.413621||full_7",42,"D18","HFD","HFD_D18",5825360
